event_time,event_mag,station,phase,pn_time,confidence,matched,residual
2020-12-06 15:03:33.260,4.39,BARR,P,2020-12-06 15:03:39.255000,0.8247358,True,0.035
2020-12-06 15:03:33.260,4.39,BARR,S,2020-12-06 15:03:44.635000,0.60028154,True,-0.005
2020-12-06 15:03:33.260,4.39,BCCR,P,2020-12-06 15:03:56.129200,0.7434379,False,
2020-12-06 15:03:33.260,4.39,BDM,P,2020-12-06 15:03:58.799538,0.40195352,False,
2020-12-06 15:03:33.260,4.39,BKS,P,2020-12-06 15:03:56.229538,0.4667887,True,0.329538
2020-12-06 15:03:33.260,4.39,BL67,P,2020-12-06 15:03:56.719538,0.46807903,True,0.039538
2020-12-06 15:03:33.260,4.39,BONV,P,2020-12-06 15:03:38.381860,0.79499185,True,0.08186
2020-12-06 15:03:33.260,4.39,BONV,S,2020-12-06 15:03:42.491860,0.62636065,True,-0.23814
2021-08-27 04:47:44.690,4.37,AASB,P,2021-08-27 04:48:10.594200,0.517018,True,0.4542
2021-08-27 04:47:44.690,4.37,AASB,S,2021-08-27 04:48:29.064200,0.40700537,False,
2021-08-27 04:47:44.690,4.37,BLUE,P,2021-08-27 04:47:59.904200,0.6455266,True,0.2242
2021-08-27 04:47:44.690,4.37,BLUE,S,2021-08-27 04:48:11.154200,0.3733897,False,
2021-08-27 04:47:44.690,4.37,BUCR,P,2021-08-27 04:48:04.860000,0.7144347,True,0.02
2021-08-27 04:47:44.690,4.37,BUCR,S,2021-08-27 04:48:19.600000,0.4903287,False,
2021-08-27 04:47:44.690,4.37,CMB,P,2021-08-27 04:48:02.494537,0.7110424,True,0.144537
2021-08-27 04:47:44.690,4.37,CMB,S,2021-08-27 04:48:15.464537,0.40111172,False,
2021-08-27 04:47:44.690,4.37,DRDG,P,2021-08-27 04:47:56.454200,0.48224884,True,0.1242
2021-08-27 04:47:44.690,4.37,DRDG,S,2021-08-27 04:48:05.014200,0.391485,False,
2021-08-27 04:47:44.690,4.37,HELL,P,2021-08-27 04:48:20.324200,0.49909672,True,0.2842
2021-08-27 04:47:44.690,4.37,HELL,P,2021-08-27 04:48:45.854200,0.37716278,False,
2022-01-22 22:40:11.310,4.36,BLUE,P,2022-01-22 22:40:40.399200,0.80031407,True,0.0192
2022-01-22 22:40:11.310,4.36,BLUE,S,2022-01-22 22:41:01.789200,0.5711543,False,
2022-01-22 22:40:11.310,4.36,BUCR,P,2022-01-22 22:40:39.245000,0.87179136,True,0.015
2022-01-22 22:40:11.310,4.36,BUCR,S,2022-01-22 22:40:59.445000,0.7129133,False,
2022-01-22 22:40:11.310,4.36,DRDG,P,2022-01-22 22:40:35.829200,0.8381344,True,0.1392
2022-01-22 22:40:11.310,4.36,DRDG,S,2022-01-22 22:40:52.679200,0.52498394,False,
2022-01-22 22:40:11.310,4.36,HELL,P,2022-01-22 22:40:41.569200,0.93627644,True,0.0292
2022-01-22 22:40:11.310,4.36,HELL,S,2022-01-22 22:41:03.599200,0.50770813,False,
2022-01-22 22:40:11.310,4.36,KARE,P,2022-01-22 22:40:44.875000,0.88224036,True,-0.075
2022-01-22 22:40:11.310,4.36,KARE,S,2022-01-22 22:41:10.945000,0.5500043,False,
2022-01-22 22:40:11.310,4.36,LEGD,P,2022-01-22 22:40:42.885000,0.7828836,True,0.055
2022-01-22 22:40:11.310,4.36,LEGD,P,2022-01-22 22:41:06.955000,0.31871843,False,
2022-01-22 22:40:11.310,4.36,LEGD,S,2022-01-22 22:41:07.125000,0.30516237,False,
2023-06-18 03:44:59.090,4.35,AASB,P,2023-06-18 03:45:26.634199,0.7704828,True,0.224199
2023-06-18 03:44:59.090,4.35,ADAM,P,2023-06-18 03:45:12.934200,0.656234,True,0.1342
2023-06-18 03:44:59.090,4.35,AONC,P,2023-06-18 03:45:20.326860,0.7039688,True,0.01686
2023-06-18 03:44:59.090,4.35,BCCR,P,2023-06-18 03:45:21.134199,0.86858696,True,0.124199
2021-07-09 05:10:35.790,4.34,BUCR,P,2021-07-09 05:10:54.010000,0.9100095,True,0.08
2021-07-09 05:10:35.790,4.34,BUCR,S,2021-07-09 05:11:07.140000,0.7885972,False,
2021-07-09 05:10:35.790,4.34,CMB,P,2021-07-09 05:10:51.264540,0.8678521,True,-0.01546
2021-07-09 05:10:35.790,4.34,CMB,S,2021-07-09 05:11:02.394540,0.8407994,False,
2021-07-09 05:10:35.790,4.34,HELL,P,2021-07-09 05:11:09.764199,0.57740146,True,-0.005801
2021-07-09 05:10:35.790,4.34,HELL,P,2021-07-09 05:11:34.884199,0.8231019,False,
2021-07-09 05:10:35.790,4.34,JEPS,P,2021-07-09 05:11:09.500000,0.7203988,True,0.12
2021-07-09 05:10:35.790,4.34,JEPS,S,2021-07-09 05:11:35.420000,0.5301044,False,
2021-07-09 05:10:35.790,4.34,KARE,P,2021-07-09 05:11:10.600000,0.896498,True,0.04
2020-05-31 01:07:15.780,4.34,CMB,P,2020-05-31 01:07:39.264539,0.7388633,True,0.114539
2020-05-31 01:07:15.780,4.34,CMB,S,2020-05-31 01:07:55.934539,0.50317097,False,
2020-05-31 01:07:15.780,4.34,KARE,P,2020-05-31 01:07:44.580000,0.9040584,True,0.03
2020-05-31 01:07:15.780,4.34,KARE,S,2020-05-31 01:08:05.490000,0.36524126,False,
2020-05-31 01:07:15.780,4.34,KCC,P,2020-05-31 01:07:31.664538,0.9223076,True,-0.005462
2020-05-31 01:07:15.780,4.34,KCC,S,2020-05-31 01:07:42.724538,0.7300669,False,
2020-05-31 01:07:15.780,4.34,LEGD,P,2020-05-31 01:07:41.230000,0.9355669,True,0.02
2020-05-31 01:07:15.780,4.34,LEGD,S,2020-05-31 01:07:59.590000,0.42203966,False,
2020-05-31 01:07:15.780,4.34,LIND,P,2020-05-31 01:07:46.880000,0.9153788,True,0.05
2020-05-31 01:07:15.780,4.34,LIND,S,2020-05-31 01:08:08.870000,0.332481,False,
2020-05-31 01:07:15.780,4.34,OVRO,P,2020-05-31 01:07:33.076860,0.9033426,True,0.02686
2020-05-31 01:07:15.780,4.34,OVRO,S,2020-05-31 01:07:45.886860,0.4486735,False,
2023-09-08 17:25:05.950,4.33,AONC,P,2023-09-08 17:24:58.551858,0.66125655,False,
2023-09-08 17:25:05.950,4.33,BAKR,S,2023-09-08 17:25:11.054200,0.5174429,False,
2023-09-08 17:25:05.950,4.33,BAYL,P,2023-09-08 17:25:03.554200,0.7026927,False,
2023-09-08 17:25:05.950,4.33,BAYL,S,2023-09-08 17:25:24.664200,0.3311069,False,
2023-09-08 17:25:05.950,4.33,BCCR,P,2023-09-08 17:24:59.144200,0.73983985,False,
2023-09-08 17:25:05.950,4.33,BCCR,S,2023-09-08 17:25:15.034200,0.32347524,False,
2023-09-08 17:25:05.950,4.33,BIGV,S,2023-09-08 17:25:16.634200,0.6749909,True,-0.2058
2023-09-08 17:25:05.950,4.33,BIGV,P,2023-09-08 17:26:48.414200,0.51147753,False,
2023-09-08 17:25:05.950,4.33,BIGV,S,2023-09-08 17:26:53.044200,0.77088183,False,
2023-09-08 17:25:05.950,4.33,BJES,P,2023-09-08 17:25:32.250000,0.5102211,False,
2023-09-08 17:25:05.950,4.33,BLAS,P,2023-09-08 17:25:07.664201,0.59505177,False,
2023-09-08 17:25:05.950,4.33,BOYR,P,2023-09-08 17:25:12.014199,0.85079783,False,
2022-10-20 07:55:16.770,4.32,ADAM,P,2022-10-20 07:55:46.349200,0.52440786,False,
2022-10-20 07:55:16.770,4.32,AONC,P,2022-10-20 07:55:36.401860,0.83538765,True,0.09186
2022-10-20 07:55:16.770,4.32,BAKR,P,2022-10-20 07:55:31.529200,0.8577106,True,0.0392
2022-10-20 07:55:16.770,4.32,BCCR,P,2022-10-20 07:55:39.689200,0.8665864,True,0.0292
2022-10-20 07:55:16.770,4.32,BIGV,P,2022-10-20 07:55:46.739200,0.89983743,True,0.0892
2022-10-20 07:55:16.770,4.32,BJES,S,2022-10-20 07:55:31.905000,0.3396902,True,-0.025
2022-10-20 07:55:16.770,4.32,BLAS,P,2022-10-20 07:55:22.439200,0.9765113,True,0.0292
2022-10-20 07:55:16.770,4.32,BLAS,S,2022-10-20 07:55:27.149200,0.7873286,True,-0.0508
2021-01-02 14:42:23.790,4.32,BDM,P,2021-01-02 14:42:49.114537,0.55468214,True,0.094537
2021-01-02 14:42:23.790,4.32,BKS,P,2021-01-02 14:42:49.654538,0.4650952,True,0.354538
2021-01-02 14:42:23.790,4.32,BL67,P,2021-01-02 14:42:49.814537,0.4542405,False,
2021-01-02 14:42:23.790,4.32,BRIB,P,2021-01-02 14:42:50.080000,0.7272482,True,0.31
2021-01-02 14:42:23.790,4.32,BRIB,S,2021-01-02 14:43:14.950000,0.4534783,False,
2021-01-02 14:42:23.790,4.32,BRK,P,2021-01-02 14:42:49.354538,0.51151776,True,-0.055462
2021-01-02 14:42:23.790,4.32,BUCR,P,2021-01-02 14:42:49.050000,0.4958899,False,
2021-01-02 14:42:23.790,4.32,BUCR,S,2021-01-02 14:43:06.780000,0.3599034,False,
2021-01-02 14:42:23.790,4.32,CMB,P,2021-01-02 14:42:51.474536,0.64187706,True,0.084536
2021-01-02 14:42:23.790,4.32,CMB,P,2021-01-02 14:42:52.154536,0.4058345,False,
2020-05-17 21:47:43.790,4.32,CMB,P,2020-05-17 21:48:16.764539,0.88255864,True,-0.015461
2020-05-17 21:47:43.790,4.32,KARE,P,2020-05-17 21:48:18.930000,0.8284212,True,-0.17
2020-05-17 21:47:43.790,4.32,KARE,S,2020-05-17 21:48:45.210000,0.34049428,False,
2020-05-17 21:47:43.790,4.32,KCC,P,2020-05-17 21:48:08.664538,0.81360763,True,-0.025462
2020-05-17 21:47:43.790,4.32,KCC,S,2020-05-17 21:48:29.034538,0.33986682,False,
2020-05-17 21:47:43.790,4.32,OVRO,P,2020-05-17 21:48:02.636859,0.7614206,False,
2020-05-17 21:47:43.790,4.32,OVRO,S,2020-05-17 21:48:16.166859,0.58485746,False,
2021-07-08 22:59:45.260,4.31,BUCR,S,2021-07-08 22:59:39.175000,0.3398357,False,
2021-07-08 22:59:45.260,4.31,BUCR,S,2021-07-08 22:59:47.295000,0.5126587,False,
2021-07-08 22:59:45.260,4.31,BUCR,P,2021-07-08 23:00:03.425000,0.92603916,True,0.015
2021-07-08 22:59:45.260,4.31,BUCR,P,2021-07-08 23:00:16.175000,0.3783498,False,
2021-07-08 22:59:45.260,4.31,BUCR,S,2021-07-08 23:00:16.245000,0.41009766,False,
2021-07-08 22:59:45.260,4.31,BUCR,S,2021-07-08 23:00:39.575000,0.55065,False,
2021-07-08 22:59:45.260,4.31,BUCR,S,2021-07-08 23:01:13.645000,0.4726974,False,
2021-07-08 22:59:45.260,4.31,BUCR,P,2021-07-08 23:01:19.575000,0.8884912,False,
2021-07-08 22:59:45.260,4.31,BUCR,S,2021-07-08 23:01:32.425000,0.71300304,False,
2021-07-08 22:59:45.260,4.31,CMB,S,2021-07-08 22:59:43.289537,0.6375172,False,
2021-07-08 22:59:45.260,4.31,CMB,P,2021-07-08 23:00:00.909537,0.92489254,True,0.019537
2021-07-08 22:59:45.260,4.31,CMB,S,2021-07-08 23:00:12.029537,0.9055682,False,
2021-07-08 22:59:45.260,4.31,CMB,P,2021-07-08 23:01:16.979537,0.3390811,False,
2021-07-08 22:59:45.260,4.31,CMB,S,2021-07-08 23:01:28.149537,0.8634664,False,
2021-07-08 22:59:45.260,4.31,HELL,S,2021-07-08 22:59:52.839200,0.76321733,False,
2021-07-08 22:59:45.260,4.31,HELL,S,2021-07-08 23:00:15.049200,0.51699865,False,
2021-07-08 22:59:45.260,4.31,HELL,P,2021-07-08 23:00:19.549200,0.58469874,True,0.0092
2021-07-08 22:59:45.260,4.31,HELL,P,2021-07-08 23:00:43.679200,0.6190857,False,
2021-07-08 22:59:45.260,4.31,JEPS,P,2021-07-08 23:00:19.975000,0.82988065,False,
2021-07-08 22:59:45.260,4.31,JEPS,S,2021-07-08 23:00:45.865000,0.70595026,False,
2021-07-08 22:59:45.260,4.31,KARE,S,2021-07-08 22:59:53.875000,0.81831163,False,
2021-07-08 22:59:45.260,4.31,KARE,P,2021-07-08 23:00:15.585000,0.34765345,False,
2021-07-08 22:59:45.260,4.31,KARE,P,2021-07-08 23:00:19.885000,0.8419225,True,0.035
2021-07-08 22:59:45.260,4.31,KARE,S,2021-07-08 23:00:44.985000,0.40870994,False,
2020-05-16 23:27:14.430,4.31,CMB,P,2020-05-16 23:27:46.834541,0.9381432,True,0.014541
2020-05-16 23:27:14.430,4.31,CMB,S,2020-05-16 23:28:11.844541,0.5017444,False,
2020-05-16 23:27:14.430,4.31,KARE,P,2020-05-16 23:27:48.900000,0.72549516,False,
2020-05-16 23:27:14.430,4.31,KARE,S,2020-05-16 23:28:15.030000,0.37439,False,
2020-05-16 23:27:14.430,4.31,KCC,P,2020-05-16 23:27:38.764538,0.8285279,True,-0.065462
2020-05-16 23:27:14.430,4.31,KCC,S,2020-05-16 23:27:59.064538,0.3261962,False,
2020-05-16 23:27:14.430,4.31,LIND,P,2020-05-16 23:27:49.420000,0.7092429,False,
2020-05-16 23:27:14.430,4.31,LIND,S,2020-05-16 23:28:16.490000,0.33667263,False,
2020-05-16 23:27:14.430,4.31,OVRO,P,2020-05-16 23:27:33.256860,0.62509984,True,-0.05314
2020-05-16 23:27:14.430,4.31,OVRO,S,2020-05-16 23:27:46.326860,0.49951708,False,
2022-09-14 01:40:20.420,4.29,AASB,S,2022-09-14 01:40:17.699200,0.6458076,False,
2022-09-14 01:40:20.420,4.29,ADAM,P,2022-09-14 01:40:29.039200,0.9328043,True,0.0792
2022-09-14 01:40:20.420,4.29,ADAM,S,2022-09-14 01:40:35.759200,0.7979991,False,
2022-09-14 01:40:20.420,4.29,AONC,P,2022-09-14 01:40:13.491860,0.6366981,False,
2022-09-14 01:40:20.420,4.29,BKS,P,2022-09-14 01:40:34.704538,0.796013,True,0.014538
2022-09-14 01:40:20.420,4.29,BKS,S,2022-09-14 01:40:44.924538,0.30405384,False,
2022-09-14 01:40:20.420,4.29,BKS,S,2022-09-14 01:40:46.054538,0.38920933,False,
2023-08-10 19:17:18.370,4.28,ALVW,P,2023-08-10 19:17:39.109200,0.58240926,True,0.0992
2023-08-10 19:17:18.370,4.28,BUCR,P,2023-08-10 19:17:48.295000,0.7520981,True,-0.255
2023-08-10 19:17:18.370,4.28,CCOR,P,2023-08-10 19:17:33.689200,0.93096334,False,
2023-08-10 19:17:18.370,4.28,CCOR,S,2023-08-10 19:17:46.339200,0.5518309,False,
2023-08-10 19:17:18.370,4.28,FORD,P,2023-08-10 19:17:42.381859,0.3316713,True,0.341859
2023-08-10 19:17:18.370,4.28,FORD,S,2023-08-10 19:18:00.291859,0.41529486,False,
2023-08-10 19:17:18.370,4.28,HAS2,P,2023-08-10 19:17:36.459201,0.704922,True,-0.000799
2023-08-10 19:17:18.370,4.28,HAS2,S,2023-08-10 19:17:50.149201,0.32028288,False,
2021-03-30 16:04:05.820,4.28,BUCR,P,2021-03-30 16:04:36.585000,0.77432585,True,0.035
2021-03-30 16:04:05.820,4.28,BUCR,S,2021-03-30 16:04:59.775000,0.3622929,False,
2021-03-30 16:04:05.820,4.28,CGRV,P,2021-03-30 16:04:33.199200,0.85970217,False,
2021-03-30 16:04:05.820,4.28,CGRV,P,2021-03-30 16:04:52.389200,0.43019298,False,
2021-03-30 16:04:05.820,4.28,CMB,P,2021-03-30 16:04:37.964538,0.7013016,True,0.024538
2021-03-30 16:04:05.820,4.28,CMB,S,2021-03-30 16:05:02.754538,0.477507,False,
2021-03-30 16:04:05.820,4.28,HELL,P,2021-03-30 16:04:36.549200,0.79156405,True,0.0192
2021-03-30 16:04:05.820,4.28,HELL,S,2021-03-30 16:04:59.049200,0.34616,False,
2021-03-30 16:04:05.820,4.28,KARE,P,2021-03-30 16:04:40.685000,0.52495676,False,
2021-03-30 16:04:05.820,4.28,LEGD,P,2021-03-30 16:04:39.945000,0.6247987,True,-0.145
2021-03-30 16:04:05.820,4.28,LEGD,S,2021-03-30 16:05:06.605000,0.36909014,False,
2021-03-30 16:04:05.820,4.28,MMI,P,2021-03-30 16:04:34.229200,0.83749413,False,
2021-03-30 16:04:05.820,4.28,MMI,S,2021-03-30 16:04:54.329200,0.57180923,False,
2021-03-30 16:04:05.820,4.28,OVRO,P,2021-03-30 16:04:24.531860,0.7457723,True,0.33186
2021-03-30 16:04:05.820,4.28,OVRO,S,2021-03-30 16:04:38.361860,0.6114323,False,
2023-01-20 08:01:14.570,4.26,AONC,P,2023-01-20 08:01:43.091860,0.880701,True,-0.08814
2023-01-20 08:01:14.570,4.26,AONC,S,2023-01-20 08:02:05.391860,0.5919565,False,
2023-01-20 08:01:14.570,4.26,BAKR,P,2023-01-20 08:01:37.459200,0.77505946,True,0.0792
2023-01-20 08:01:14.570,4.26,BAKR,S,2023-01-20 08:01:56.349200,0.53646994,False,
2023-01-20 08:01:14.570,4.26,BIGV,P,2023-01-20 08:01:45.829199,0.81255746,True,0.079199
2023-01-20 08:01:14.570,4.26,BRIT,P,2023-01-20 08:01:41.809200,0.8684208,True,0.0292
2020-05-15 22:15:49.290,4.25,CMB,P,2020-05-15 22:16:22.384539,0.77046555,True,-0.035461
2020-05-15 22:15:49.290,4.25,KARE,P,2020-05-15 22:16:24.880000,0.5176836,True,-0.43
2020-05-15 22:15:49.290,4.25,KCC,P,2020-05-15 22:16:14.484538,0.8576634,True,-0.045462
2020-05-15 22:15:49.290,4.25,KCC,S,2020-05-15 22:16:35.294538,0.3318951,False,
2020-05-15 22:15:49.290,4.25,OVRO,P,2020-05-15 22:16:08.406860,0.8322412,True,-0.31314
2020-05-15 22:15:49.290,4.25,OVRO,S,2020-05-15 22:16:21.996860,0.61563003,False,
2023-10-28 05:40:18.740,4.24,AASB,P,2023-10-28 05:40:42.094199,0.91762877,True,0.074199
2023-10-28 05:40:18.740,4.24,AASB,S,2023-10-28 05:40:59.244199,0.42994857,False,
2023-10-28 05:40:18.740,4.24,ALVW,P,2023-10-28 05:40:49.854200,0.91426814,True,0.0542
2023-10-28 05:40:18.740,4.24,BLUE,P,2023-10-28 05:40:31.824200,0.93946624,True,0.0442
2023-10-28 05:40:18.740,4.24,BLUE,S,2023-10-28 05:40:41.424200,0.75776666,False,
2023-10-28 05:40:18.740,4.24,BOYR,P,2023-10-28 05:40:52.134200,0.6858007,True,0.1942
2023-10-28 05:40:18.740,4.24,BUCR,P,2023-10-28 05:40:37.390000,0.95257556,True,0.05
2023-10-28 05:40:18.740,4.24,BUCR,S,2023-10-28 05:40:50.730000,0.79040325,False,
2023-10-28 05:40:18.740,4.24,CMB,P,2023-10-28 05:40:34.654538,0.896707,True,0.044538
2023-10-28 05:40:18.740,4.24,CMB,S,2023-10-28 05:40:46.084538,0.8185098,False,
2023-10-18 16:29:14.990,4.24,AASB,P,2023-10-18 16:29:24.194200,0.81325066,True,0.0842
2023-10-18 16:29:14.990,4.24,AASB,S,2023-10-18 16:29:32.194200,0.45555884,False,
2023-10-18 16:29:14.990,4.24,ADAM,P,2023-10-18 16:29:30.624200,0.5278748,True,-0.1458
2023-10-18 16:29:14.990,4.24,ALVW,P,2023-10-18 16:29:40.064200,0.44073683,False,
2023-10-18 16:29:14.990,4.24,AONC,P,2023-10-18 16:29:44.316859,0.3106546,False,
2023-10-18 16:29:14.990,4.24,ATP,P,2023-10-18 16:29:27.434201,0.49060398,True,0.204201
2023-10-18 16:29:14.990,4.24,ATP,S,2023-10-18 16:29:40.394201,0.3220449,False,
2023-10-18 16:29:14.990,4.24,BAYL,P,2023-10-18 16:29:39.284200,0.80645055,True,0.0242
2023-10-18 16:29:14.990,4.24,BAYL,S,2023-10-18 16:29:59.544200,0.5349215,False,
2023-10-18 16:29:14.990,4.24,BCCR,P,2023-10-18 16:29:42.304200,0.6327044,True,0.3042
2022-07-23 01:41:04.680,4.24,AASB,P,2022-07-23 01:41:23.694199,0.8434869,True,0.064199
2022-07-23 01:41:04.680,4.24,AASB,S,2022-07-23 01:41:37.964199,0.38621077,False,
2022-07-23 01:41:04.680,4.24,ADAM,P,2022-07-23 01:41:22.594200,0.7036257,True,-0.0058
2022-07-23 01:41:04.680,4.24,AONC,P,2022-07-23 01:41:16.936860,0.8994598,True,0.00686
2022-07-23 01:41:04.680,4.24,AONC,S,2022-07-23 01:41:26.456860,0.8328029,False,
2022-07-23 01:41:04.680,4.24,BAKR,P,2022-07-23 01:41:24.994200,0.8352481,True,0.0742
2022-07-23 01:41:04.680,4.24,BAKR,S,2022-07-23 01:41:40.584200,0.35793546,False,
2022-07-23 01:41:04.680,4.24,BCCR,P,2022-07-23 01:41:12.224200,0.61328685,True,0.2842
2022-07-23 01:41:04.680,4.24,BCCR,S,2022-07-23 01:41:17.794200,0.60558665,True,-0.0858
2022-07-23 01:41:04.680,4.24,BIGV,P,2022-07-23 01:41:34.754199,0.47852218,True,0.414199
2021-07-08 23:58:53.570,4.24,BUCR,S,2021-07-08 23:59:02.445000,0.38004598,False,
2021-07-08 23:58:53.570,4.24,BUCR,P,2021-07-08 23:59:11.765000,0.6059904,True,0.085
2021-07-08 23:58:53.570,4.24,BUCR,S,2021-07-08 23:59:24.705000,0.5190713,False,
2021-07-08 23:58:53.570,4.24,CMB,P,2021-07-08 23:59:09.054536,0.9593134,True,0.034536
2021-07-08 23:58:53.570,4.24,CMB,S,2021-07-08 23:59:20.154536,0.668115,False,
2021-07-08 23:58:53.570,4.24,HELL,P,2021-07-08 23:59:27.309200,0.8306512,True,-0.0008
2021-07-08 23:58:53.570,4.24,HELL,P,2021-07-08 23:59:52.319200,0.40956658,False,
2021-07-08 23:58:53.570,4.24,JEPS,P,2021-07-08 23:59:27.465000,0.85554284,True,0.095
2021-07-08 23:58:53.570,4.24,JEPS,S,2021-07-08 23:59:53.575000,0.47411072,False,
2021-07-08 23:58:53.570,4.24,KARE,P,2021-07-08 23:59:28.345000,0.74325144,True,0.345
2021-07-08 23:58:53.570,4.24,KARE,S,2021-07-08 23:59:53.815000,0.57054603,False,
2020-08-19 00:55:23.190,4.22,AONC,S,2020-08-19 00:55:38.576860,0.3048362,False,
2020-08-19 00:55:23.190,4.22,BARR,P,2020-08-19 00:55:25.380000,0.9601432,True,0.06
2020-08-19 00:55:23.190,4.22,BARR,S,2020-08-19 00:55:27.120000,0.93307245,True,0.01
2020-08-19 00:55:23.190,4.22,BARR,S,2020-08-19 00:56:08.560000,0.47018787,False,
2020-08-19 00:55:23.190,4.22,BARR,P,2020-08-19 00:56:40.140000,0.9480847,False,
2020-08-19 00:55:23.190,4.22,BARR,S,2020-08-19 00:56:41.840000,0.8328637,False,
2020-08-19 00:55:23.190,4.22,BARR,P,2020-08-19 00:56:46.400000,0.84191453,False,
2020-08-19 00:55:23.190,4.22,BARR,S,2020-08-19 00:56:48.180000,0.6461789,False,
2020-08-19 00:55:23.190,4.22,BARR,P,2020-08-19 00:56:59.140000,0.9594944,False,
2020-08-19 00:55:23.190,4.22,BARR,S,2020-08-19 00:57:00.880000,0.77476996,False,
2020-08-19 00:55:23.190,4.22,BARR,P,2020-08-19 00:57:09.940000,0.911958,False,
2020-08-19 00:55:23.190,4.22,BDM,P,2020-08-19 00:55:54.884538,0.5900936,False,
2020-08-19 00:55:23.190,4.22,BJES,P,2020-08-19 00:55:46.320000,0.81261307,True,0.16
2020-08-19 00:55:23.190,4.22,BKS,P,2020-08-19 00:55:51.554538,0.5755478,False,
2020-08-19 00:55:23.190,4.22,BL67,P,2020-08-19 00:55:51.454538,0.8658222,True,-0.005462
2020-08-19 00:55:23.190,4.22,BONV,P,2020-08-19 00:55:31.386859,0.9554376,True,0.046859
2020-08-19 00:55:23.190,4.22,BRIB,P,2020-08-19 00:55:50.960000,0.60547614,True,0.04
2020-08-19 00:55:23.190,4.22,BRIB,S,2020-08-19 00:56:00.040000,0.3837486,False,
2020-12-01 23:43:08.300,4.21,BUCR,P,2020-12-01 23:43:39.300000,0.6842693,True,-0.05
2020-12-01 23:43:08.300,4.21,BUCR,S,2020-12-01 23:43:41.260000,0.51383555,False,
2020-12-01 23:43:08.300,4.21,BUCR,S,2020-12-01 23:44:02.600000,0.48040068,False,
2020-12-01 23:43:08.300,4.21,CGRV,P,2020-12-01 23:43:35.864200,0.82180333,False,
2020-12-01 23:43:08.300,4.21,CGRV,S,2020-12-01 23:43:55.544200,0.5695306,False,
2020-12-01 23:43:08.300,4.21,CMB,P,2020-12-01 23:43:40.639539,0.8252887,True,-0.040461
2020-12-01 23:43:08.300,4.21,CMB,S,2020-12-01 23:43:43.399539,0.35484225,False,
2020-12-01 23:43:08.300,4.21,HELL,P,2020-12-01 23:43:39.104199,0.6926514,True,-0.035801
2020-12-01 23:43:08.300,4.21,HELL,P,2020-12-01 23:43:39.844199,0.47877848,False,
2020-12-01 23:43:08.300,4.21,HELL,S,2020-12-01 23:44:02.094199,0.58745253,False,
2020-12-01 23:43:08.300,4.21,KARE,P,2020-12-01 23:43:43.560000,0.43434542,False,
2020-12-01 23:43:08.300,4.21,KARE,P,2020-12-01 23:43:44.640000,0.4404354,True,-0.03
2020-12-01 23:43:08.300,4.21,LEGD,P,2020-12-01 23:43:42.840000,0.34123495,False,
2020-12-01 23:43:08.300,4.21,LEGD,P,2020-12-01 23:43:44.240000,0.4465465,True,-0.16
2020-12-01 23:43:08.300,4.21,LEGD,S,2020-12-01 23:44:09.290000,0.37912333,False,
2020-12-01 23:43:08.300,4.21,OVRO,P,2020-12-01 23:43:27.271860,0.858788,True,0.02186
2020-12-01 23:43:08.300,4.21,OVRO,S,2020-12-01 23:43:40.971860,0.5230784,False,
2020-12-01 23:43:08.300,4.21,TOLH,P,2020-12-01 23:43:38.704200,0.7520826,True,-0.0058
2020-12-01 23:43:08.300,4.21,TOLH,P,2020-12-01 23:44:00.474200,0.82822996,False,
2021-01-17 04:01:27.110,4.2,BDM,P,2021-01-17 04:01:47.279538,0.71247023,True,0.109538
2021-01-17 04:01:27.110,4.2,BKS,P,2021-01-17 04:01:46.839538,0.702345,True,0.089538
2021-01-17 04:01:27.110,4.2,BKS,S,2021-01-17 04:02:04.049538,0.46291584,False,
2021-01-17 04:01:27.110,4.2,BL67,P,2021-01-17 04:01:46.879537,0.70168525,True,-0.040463
2021-01-17 04:01:27.110,4.2,BL67,S,2021-01-17 04:02:03.399537,0.4280827,False,
2021-01-17 04:01:27.110,4.2,BRIB,P,2021-01-17 04:01:47.485000,0.60052633,True,0.175
2021-01-17 04:01:27.110,4.2,BRIB,S,2021-01-17 04:02:04.925000,0.31722608,False,
2021-01-17 04:01:27.110,4.2,BRK,P,2021-01-17 04:01:46.669538,0.63710994,True,-0.310462
2021-01-17 04:01:27.110,4.2,BRK,S,2021-01-17 04:02:03.419538,0.35708413,False,
2021-01-17 04:01:27.110,4.2,BUCR,P,2021-01-17 04:01:51.705000,0.7468442,True,0.135
2021-01-17 04:01:27.110,4.2,CMB,P,2021-01-17 04:01:53.479536,0.752528,True,0.159536
2022-06-28 11:57:40.710,4.19,AASB,P,2022-06-28 11:58:03.849200,0.8067025,True,0.0292
2022-06-28 11:57:40.710,4.19,ADAM,P,2022-06-28 11:57:47.839200,0.7318296,False,
2022-06-28 11:57:40.710,4.19,AONC,P,2022-06-28 11:58:03.531861,0.6383351,False,
2022-06-28 11:57:40.710,4.19,BAKR,P,2022-06-28 11:58:08.539200,0.5508615,False,
2022-06-28 11:57:40.710,4.19,BCCR,P,2022-06-28 11:58:02.579200,0.42218134,True,-0.4208
2022-06-28 11:57:40.710,4.19,BJES,P,2022-06-28 11:58:51.475000,0.5779023,False,
2022-06-28 11:57:40.710,4.19,BJES,P,2022-06-28 11:59:13.165000,0.41408193,False,
